,symbol,companyid
4113,PV-USD-STK,700416453
4114,PVAC-USD-STK,295509
4115,PVH-USD-STK,296568
4116,PWB-USD-STK,22892995
4117,PWFL-USD-STK,238361
4118,PWP-USD-STK,26752016
4119,PWR-USD-STK,33509
4120,PWSC-USD-STK,710517882
4121,PWV-USD-STK,22893053
4122,PWZ-USD-STK,37982726
4123,PX-USD-STK,24275
4124,PXD-USD-STK,295224
4125,PXE-USD-STK,25276350
4126,PXF-USD-STK,35344104
4127,PXH-USD-STK,37457133
4128,PXLW-USD-STK,33042
4129,PYCR-USD-STK,141561
4130,PYPL-USD-STK,112732
4131,PYXS-USD-STK,629268721
4132,PZA-USD-STK,37982837
4133,PZZA-USD-STK,325388
4134,QADA-USD-STK,370621
4135,QAI-USD-STK,54340365
4136,QBTS-USD-STK,763109
4137,QCLN-USD-STK,32676659
4138,QCOM-USD-STK,33493
4139,QCRH-USD-STK,329695
4140,QDEF-USD-STK,223498830
4141,QDEL-USD-STK,127881
4142,QDF-USD-STK,223496848
4143,QEFA-USD-STK,261194242
4144,QELL-USD-STK,688278432
4145,QGEN-USD-STK,33471
4146,QGRO-USD-STK,572225424
4147,QID-USD-STK,28040463
4148,QLD-USD-STK,27776730
4149,QLTA-USD-STK,170844641
4150,QLYS-USD-STK,125618
4151,QMCO-USD-STK,401890
4152,QNCX-USD-STK,266230063
4153,QNGY-USD-STK,245618014
4154,QNST-USD-STK,139426
4155,QQEW-USD-STK,26918513
4156,QQH-USD-STK,636702713
4157,QQQ-USD-STK,8108558
4158,QQQE-USD-STK,182590799
4159,QQQJ-USD-STK,685319670
4160,QQQM-USD-STK,685319703
4161,QQQX-USD-STK,30326086
4162,QRTEA-USD-STK,30796
4163,QRVO-USD-STK,33821
4164,QS-USD-STK,204748122
4165,QSI-USD-STK,656553517
4166,QSR-USD-STK,821389
4167,QTEC-USD-STK,26918502
4168,QTNT-USD-STK,260049407
4169,QTRX-USD-STK,47689694
4170,QTS-USD-STK,244718245
4171,QTWO-USD-STK,44263730
4172,QUAD-USD-STK,126362
4173,QUAL-USD-STK,240359439
4174,QUBT-USD-STK,13451170
4175,QUOT-USD-STK,2878904
4176,QURE-USD-STK,171029664
4177,QUS-USD-STK,288865946
4178,QVML-USD-STK,713969949
4179,QYLD-USD-STK,247675570
4180,R-USD-STK,33956
4181,RA-USD-STK,339998324
4182,RAAC-USD-STK,695686759
4183,RACE-USD-STK,280003133
4184,RAD-USD-STK,93614
4185,RADA-USD-STK,323432
4186,RADI-USD-STK,542266981
4187,RAIN-USD-STK,546599292
4188,RAMP-USD-STK,24292
4189,RANI-USD-STK,242425883
4190,RAPT-USD-STK,274079952
4191,RARE-USD-STK,117471985
4192,RAVI-USD-STK,207419459
4193,RAVN-USD-STK,299412
4194,RBA-USD-STK,381848
4195,RBAC-USD-STK,679842420
4196,RBB-USD-STK,112708068
4197,RBBN-USD-STK,34555
4198,RBC-USD-STK,22323846
4199,RBCAA-USD-STK,388375
4200,RBLX-USD-STK,32789865
4201,RBNC-USD-STK,46296844
4202,RBOT-USD-STK,317659974
4203,RC-USD-STK,59235375
4204,RCD-USD-STK,30119308
4205,RCII-USD-STK,33765
4206,RCKT-USD-STK,427906624
4207,RCKY-USD-STK,322807
4208,RCL-USD-STK,325643
4209,RCLF-USD-STK,701247602
4210,RCM-USD-STK,27265085
4211,RCS-USD-STK,6158278
4212,RCUS-USD-STK,325435188
4213,RDBX-USD-STK,25989655
4214,RDFN-USD-STK,25389842
4215,RDIV-USD-STK,245178242
4216,RDN-USD-STK,320709
4217,RDNT-USD-STK,373691
4218,RDUS-USD-STK,9913586
4219,RDVT-USD-STK,536884102
4220,RDVY-USD-STK,252549338
4221,RDW-USD-STK,408856966
4222,RDWR-USD-STK,33585
4223,RE-USD-STK,340813
4224,REAL-USD-STK,159488957
4225,REE-USD-STK,694719402
4226,REET-USD-STK,262340397
4227,REFI-USD-STK,1680938231
4228,REG-USD-STK,816889
4229,REGI-USD-STK,28646680
4230,REGL-USD-STK,277814844
4231,REGN-USD-STK,33715
4232,REI-USD-STK,4420411
4233,REKR-USD-STK,339110510
4234,RELL-USD-STK,300246
4235,RELY-USD-STK,142458416
4236,REM-USD-STK,34214439
4237,REMX-USD-STK,115090089
4238,RENT-USD-STK,96332542
4239,REPL-USD-STK,571664452
4240,REPX-USD-STK,424184725
4241,RES-USD-STK,188005
4242,RESN-USD-STK,241872285
4243,RETA-USD-STK,6966894
4244,REV-USD-STK,33813
4245,REVG-USD-STK,113541117
4246,REVH-USD-STK,703089363
4247,REX-USD-STK,252771
4248,REXR-USD-STK,240753181
4249,REYN-USD-STK,13513114
4250,REZ-USD-STK,34214486
4251,REZI-USD-STK,540151427
4252,RF-USD-STK,271409
4253,RFI-USD-STK,6185792
4254,RFL-USD-STK,542275995
4255,RFMZ-USD-STK,676247926
4256,RFP-USD-STK,43960896
4257,RFV-USD-STK,26754702
4258,RGA-USD-STK,325509
4259,RGC-USD-STK,695870118
4260,RGEN-USD-STK,33769
4261,RGI-USD-STK,30119204
4262,RGLD-USD-STK,301040
4263,RGNX-USD-STK,130641748
4264,RGP-USD-STK,97493
4265,RGR-USD-STK,305647
4266,RGS-USD-STK,195901
4267,RGTI-USD-STK,270093415
4268,RH-USD-STK,33797
4269,RHI-USD-STK,276703
4270,RHP-USD-STK,320269
4271,RHS-USD-STK,30119345
4272,RICE-USD-STK,690970361
4273,RICK-USD-STK,351071
4274,RIDE-USD-STK,643341063
4275,RIG-USD-STK,407172
4276,RIGL-USD-STK,33851
4277,RILY-USD-STK,4439094
4278,RING-USD-STK,160291964
4279,RIOT-USD-STK,1532998
4280,RITM-USD-STK,225838735
4281,RIV-USD-STK,113264132
4282,RIVN-USD-STK,144746614
4283,RJF-USD-STK,22623
4284,RKLB-USD-STK,533835000
4285,RKLY-USD-STK,262108659
4286,RKT-USD-STK,675705521
4287,RKTA-USD-STK,703857322
4288,RL-USD-STK,362220
4289,RLAY-USD-STK,384027698
4290,RLGT-USD-STK,3604786
4291,RLGY-USD-STK,26879202
4292,RLI-USD-STK,299233
4293,RLJ-USD-STK,1050056
4294,RLMD-USD-STK,9070579
4295,RLTY-USD-STK,1675300581
4296,RLY-USD-STK,204729390
4297,RLYB-USD-STK,1673028342
4298,RM-USD-STK,4471002
4299,RMAX-USD-STK,244741443
4300,RMBL-USD-STK,254640431
4301,RMBS-USD-STK,33604
4302,RMD-USD-STK,340196
4303,RMGB-USD-STK,690970280
4304,RMGC-USD-STK,700146146
4305,RMM-USD-STK,625581787
4306,RMNI-USD-STK,23943463
4307,RMO-USD-STK,433217706
4308,RMR-USD-STK,307261649
4309,RMT-USD-STK,3203519
4310,RNA-USD-STK,257084190
4311,RNG-USD-STK,2398691
4312,RNP-USD-STK,4945221
4313,RNR-USD-STK,33758
4314,RNST-USD-STK,357223
4315,RNW-USD-STK,209953775
4316,ROAD-USD-STK,5537074
4317,ROBO-USD-STK,246379345
4318,ROBT-USD-STK,551117660
4319,ROC-USD-STK,1680289432
4320,ROCC-USD-STK,295509
4321,ROCK-USD-STK,334367
4322,RODM-USD-STK,274566863
4323,ROG-USD-STK,188099
4324,ROIC-USD-STK,35921712
4325,ROIV-USD-STK,282015801
4326,ROK-USD-STK,300504
4327,ROKU-USD-STK,8690249
4328,ROL-USD-STK,300753
4329,ROLL-USD-STK,22323846
4330,ROM-USD-STK,32431985
4331,RONI-USD-STK,707164073
4332,ROOT-USD-STK,638035157
4333,ROP-USD-STK,22751
4334,ROSS-USD-STK,702983104
4335,ROST-USD-STK,33926
4336,ROT-USD-STK,698357555
4337,ROUS-USD-STK,274566866
4338,ROVR-USD-STK,146034111
4339,RPAI-USD-STK,4860367
4340,RPAR-USD-STK,635695842
4341,RPAY-USD-STK,599247105
4342,RPD-USD-STK,22790600
4343,RPG-USD-STK,26754809
4344,RPHM-USD-STK,278820197
4345,RPID-USD-STK,7984788
4346,RPM-USD-STK,299095
4347,RPRX-USD-STK,669151476
4348,RPT-USD-STK,300897
4349,RPTX-USD-STK,435208167
4350,RPV-USD-STK,26754738
4351,RQI-USD-STK,3602089
4352,RRC-USD-STK,93030
4353,RRD-USD-STK,91797
4354,RRGB-USD-STK,131943
4355,RRR-USD-STK,132691799
4356,RRX-USD-STK,299702
4357,RS-USD-STK,331205
4358,RSG-USD-STK,386225
4359,RSI-USD-STK,679030261
4360,RSKD-USD-STK,242670978
4361,RSP-USD-STK,8795276
4362,RSVA-USD-STK,692627485
4363,RSVR-USD-STK,104714516
4364,RSX-USD-STK,34118334
4365,RTL-USD-STK,231649027
4366,RTLR-USD-STK,576664418
4367,RTM-USD-STK,30149166
4368,RTP-USD-STK,686233415
4369,RTPY-USD-STK,704395135
4370,RTPZ-USD-STK,693781109
4371,RTX-USD-STK,159230
4372,RUBY-USD-STK,318913818
4373,RUM-USD-STK,608737847
4374,RUN-USD-STK,44576381
4375,RUSHA-USD-STK,365852
4376,RUSHB-USD-STK,365852
4377,RUTH-USD-STK,98883
4378,RVAC-USD-STK,708774055
4379,RVI-USD-STK,546664612
4380,RVLV-USD-STK,583985474
4381,RVMD-USD-STK,283775412
4382,RVNC-USD-STK,9344828
4383,RVP-USD-STK,747507
4384,RVT-USD-STK,301120
4385,RWAY-USD-STK,1685062209
4386,RWJ-USD-STK,41568867
4387,RWK-USD-STK,41568859
4388,RWL-USD-STK,41568853
4389,RWM-USD-STK,32335886
4390,RWO-USD-STK,44737021
4391,RWR-USD-STK,8799273
4392,RWT-USD-STK,342014
4393,RWX-USD-STK,30842009
4394,RXDX-USD-STK,540181722
4395,RXI-USD-STK,29100949
4396,RXN-USD-STK,46888354
4397,RXO-USD-STK,1777056302
4398,RXRX-USD-STK,261401243
4399,RXST-USD-STK,62603649
4400,RXT-USD-STK,428786517
4401,RYAM-USD-STK,261467539
4402,RYAN-USD-STK,109652668
4403,RYE-USD-STK,30148895
4404,RYF-USD-STK,30119234
4405,RYH-USD-STK,30119271
4406,RYI-USD-STK,84928962
4407,RYLD-USD-STK,597568697
4408,RYN-USD-STK,329935
4409,RYT-USD-STK,30119222
4410,RYTM-USD-STK,309184792
4411,RYU-USD-STK,30119287
4412,RZV-USD-STK,26754932
4413,S-USD-STK,243722644
4414,SABR-USD-STK,254517933
4415,SABS-USD-STK,268941400
4416,SAFE-USD-STK,427255106
4417,SAFM-USD-STK,301820
4418,SAFT-USD-STK,968928
4419,SAGE-USD-STK,141821364
4420,SAH-USD-STK,370122
4421,SAIA-USD-STK,3079228
4422,SAIC-USD-STK,231691952
4423,SAIL-USD-STK,280086787
4424,SAM-USD-STK,339946
4425,SANA-USD-STK,597313585
4426,SANM-USD-STK,34039
4427,SAR-USD-STK,29730115
4428,SARK-USD-STK,1680939501
4429,SASR-USD-STK,356061
4430,SATL-USD-STK,289634641
4431,SATS-USD-STK,38893720
4432,SATX-USD-STK,224434877
4433,SAVA-USD-STK,107567
4434,SAVE-USD-STK,831552
4435,SB-USD-STK,44928385
4436,SBAC-USD-STK,34071
4437,SBCF-USD-STK,302423
4438,SBEA-USD-STK,701906544
4439,SBG-USD-STK,685206324
4440,SBGI-USD-STK,526950
4441,SBH-USD-STK,30177530
4442,SBLK-USD-STK,266636382
4443,SBNY-USD-STK,913010
4444,SBOW-USD-STK,306225
4445,SBR-USD-STK,301611
4446,SBRA-USD-STK,106530929
4447,SBSI-USD-STK,360309
4448,SBTX-USD-STK,330901583
4449,SBUX-USD-STK,34745
4450,SC-USD-STK,28973179
4451,SCCO-USD-STK,350405
4452,SCHA-USD-STK,79112218
4453,SCHB-USD-STK,79112200
4454,SCHC-USD-STK,83113528
4455,SCHD-USD-STK,141947998
4456,SCHE-USD-STK,83113774
4457,SCHF-USD-STK,79112233
4458,SCHG-USD-STK,83018900
4459,SCHH-USD-STK,118204473
4460,SCHI-USD-STK,638585438
4461,SCHJ-USD-STK,638113984
4462,SCHK-USD-STK,530455931
4463,SCHL-USD-STK,37870
4464,SCHM-USD-STK,118204472
4465,SCHN-USD-STK,334984
4466,SCHO-USD-STK,111311606
4467,SCHP-USD-STK,111311607
4468,SCHR-USD-STK,111311605
4469,SCHV-USD-STK,83112017
4470,SCHW-USD-STK,34093
4471,SCHX-USD-STK,79112209
4472,SCHY-USD-STK,699265714
4473,SCHZ-USD-STK,137396886
4474,SCI-USD-STK,302617
4475,SCL-USD-STK,305102
4476,SCLE-USD-STK,701028308
4477,SCLX-USD-STK,607715156
4478,SCO-USD-STK,51150729
4479,SCOA-USD-STK,694729648
4480,SCOB-USD-STK,701804640
4481,SCOR-USD-STK,33539685
4482,SCPH-USD-STK,247375245
4483,SCPL-USD-STK,608958624
4484,SCRM-USD-STK,1761622675
4485,SCS-USD-STK,379037
4486,SCSC-USD-STK,345452
4487,SCU-USD-STK,975327
4488,SCVL-USD-STK,324135
4489,SCVX-USD-STK,648985101
4490,SCWX-USD-STK,309318871
4491,SCZ-USD-STK,39460745
4492,SD-USD-STK,4368532
4493,SDAC-USD-STK,701465551
4494,SDC-USD-STK,264413492
4495,SDG-USD-STK,325102456
4496,SDGR-USD-STK,517729
4497,SDHY-USD-STK,669024545
4498,SDIG-USD-STK,711213731
4499,SDIV-USD-STK,134116561
4500,SDOG-USD-STK,207945802
4501,SDOW-USD-STK,98126591
4502,SDS-USD-STK,28040473
4503,SDVY-USD-STK,537600569
4504,SDY-USD-STK,25496662
4505,SEAH-USD-STK,688403284
4506,SEAS-USD-STK,864032
4507,SEAT-USD-STK,53887479
4508,SEB-USD-STK,188312
4509,SECT-USD-STK,435022078
4510,SEDG-USD-STK,39461021
4511,SEE-USD-STK,382724
4512,SEEL-USD-STK,402470124
4513,SEER-USD-STK,548496461
4514,SEIC-USD-STK,301433
4515,SELB-USD-STK,53339386
4516,SEM-USD-STK,23873120
4517,SEMR-USD-STK,706105256
4518,SENEA-USD-STK,302863
4519,SENS-USD-STK,34205
4520,SERA-USD-STK,117852744
4521,SES-USD-STK,1673778801
4522,SESN-USD-STK,98346040
4523,SEV-USD-STK,697432050
4524,SF-USD-STK,305275
4525,SFBS-USD-STK,23904070
4526,SFIX-USD-STK,142659894
4527,SFL-USD-STK,8390736
4528,SFM-USD-STK,6757990
4529,SFNC-USD-STK,303685
4530,SFST-USD-STK,411296
4531,SFT-USD-STK,264506786
4532,SFTW-USD-STK,640272949
4533,SFY-USD-STK,600490094
4534,SG-USD-STK,82334289
4535,SGC-USD-STK,306113
4536,SGDM-USD-STK,265512660
4537,SGEN-USD-STK,34145
4538,SGFY-USD-STK,701692544
4539,SGH-USD-STK,429150870
4540,SGHC-USD-STK,712661487
4541,SGHT-USD-STK,141058155
4542,SGLY-USD-STK,40084721
4543,SGML-USD-STK,535782983
4544,SGMO-USD-STK,412674
4545,SGMS-USD-STK,25304
4546,SGOC-USD-STK,98370001
4547,SGOL-USD-STK,54328744
4548,SGOV-USD-STK,662509181
4549,SGRY-USD-STK,35623987
4550,SGTX-USD-STK,435071761
4551,SH-USD-STK,48976441
4552,SHAK-USD-STK,228987805
4553,SHAP-USD-STK,1759588854
4554,SHBI-USD-STK,632444
4555,SHC-USD-STK,34781
4556,SHCR-USD-STK,79086309
4557,SHE-USD-STK,320258644
4558,SHEN-USD-STK,378088
4559,SHLS-USD-STK,133833909
4560,SHM-USD-STK,38018505
4561,SHMP-USD-STK,113354619
4562,SHO-USD-STK,10636442
4563,SHOO-USD-STK,347145
4564,SHOP-USD-STK,84159238
4565,SHPH-USD-STK,319499082
4566,SHPW-USD-STK,99564579
4567,SHV-USD-STK,31131108
4568,SHW-USD-STK,303104
4569,SHY-USD-STK,8797409
4570,SHYD-USD-STK,236367234
4571,SHYF-USD-STK,304778
4572,SHYG-USD-STK,243961960
4573,SI-USD-STK,128393446
4574,SIBN-USD-STK,111902909
4575,SIC-USD-STK,542797550
4576,SIEN-USD-STK,33942540
4577,SIER-USD-STK,704858416
4578,SIG-USD-STK,693964
4579,SIGA-USD-STK,370941
4580,SIGI-USD-STK,302804
4581,SIL-USD-STK,102327218
4582,SILC-USD-STK,240720
4583,SILJ-USD-STK,223194694
4584,SILK-USD-STK,34242723
4585,SIRI-USD-STK,94238
4586,SITC-USD-STK,323746
4587,SITE-USD-STK,98514
4588,SITM-USD-STK,23813923
4589,SIVB-USD-STK,187662
4590,SIVR-USD-STK,51755684
4591,SIX-USD-STK,435998
4592,SIZE-USD-STK,233327257
4593,SJB-USD-STK,128796588
4594,SJI-USD-STK,303963
4595,SJM-USD-STK,303591
4596,SJNK-USD-STK,182187069
4597,SJT-USD-STK,301710
4598,SJW-USD-STK,301316
4599,SKIL-USD-STK,620407835
4600,SKIN-USD-STK,34073281
4601,SKLZ-USD-STK,224322448
4602,SKOR-USD-STK,273490078
4603,SKT-USD-STK,326382
4604,SKWD-USD-STK,118413672
4605,SKX-USD-STK,399462
4606,SKY-USD-STK,84603703
4607,SKYT-USD-STK,708778565
4608,SKYW-USD-STK,303803
4609,SKYX-USD-STK,252085068
4610,SKYY-USD-STK,137072116
4611,SLAB-USD-STK,34345
4612,SLAC-USD-STK,702249909
4613,SLAM-USD-STK,703346510
4614,SLB-USD-STK,301966
4615,SLCA-USD-STK,137649125
4616,SLCR-USD-STK,693389688
4617,SLCT-USD-STK,7991243
4618,SLDB-USD-STK,315986912
4619,SLDP-USD-STK,532224303
4620,SLG-USD-STK,364744
4621,SLGC-USD-STK,731222
4622,SLGN-USD-STK,34335
4623,SLM-USD-STK,301714
4624,SLNA-USD-STK,632077458
4625,SLND-USD-STK,234118124
4626,SLP-USD-STK,366946
4627,SLQD-USD-STK,243961959
4628,SLQT-USD-STK,431836784
4629,SLRC-USD-STK,36113932
4630,SLV-USD-STK,22769902
4631,SLVM-USD-STK,697354917
4632,SLY-USD-STK,25874547
4633,SLYG-USD-STK,8799265
4634,SLYV-USD-STK,8799267
4635,SM-USD-STK,323532
4636,SMAR-USD-STK,34978780
4637,SMB-USD-STK,41623257
4638,SMBC-USD-STK,349262
4639,SMCI-USD-STK,6479558
4640,SMDV-USD-STK,277814845
4641,SMFR-USD-STK,608642327
4642,SMG-USD-STK,322121
4643,SMH-USD-STK,3588704
4644,SMIN-USD-STK,146036917
4645,SMLF-USD-STK,282865945
4646,SMLR-USD-STK,248606993
4647,SMMD-USD-STK,422542707
4648,SMMT-USD-STK,11611587
4649,SMMU-USD-STK,90597580
4650,SMMV-USD-STK,346154518
4651,SMOG-USD-STK,34338017
4652,SMP-USD-STK,304714
4653,SMPL-USD-STK,366893563
4654,SMR-USD-STK,49439457
4655,SMRT-USD-STK,556682138
4656,SMSI-USD-STK,350676
4657,SMTC-USD-STK,302594
4658,SMWB-USD-STK,62400334
4659,SNA-USD-STK,303646
4660,SNAP-USD-STK,224055283
4661,SNBR-USD-STK,34176
4662,SNCE-USD-STK,311872328
4663,SNCR-USD-STK,738400
4664,SNCY-USD-STK,1319018
4665,SNDL-USD-STK,432220968
4666,SNDR-USD-STK,220278
4667,SNDX-USD-STK,27240138
4668,SNEX-USD-STK,349016
4669,SNII-USD-STK,703985112
4670,SNOW-USD-STK,275004592
4671,SNPE-USD-STK,603181540
4672,SNPO-USD-STK,573426857
4673,SNPR-USD-STK,685162252
4674,SNPS-USD-STK,35028
4675,SNR-USD-STK,266190025
4676,SNRH-USD-STK,695921488
4677,SNSE-USD-STK,732397
4678,SNSR-USD-STK,316402721
4679,SNV-USD-STK,306324
4680,SNX-USD-STK,419781
4681,SO-USD-STK,120623
4682,SOAC-USD-STK,659138271
4683,SOFI-USD-STK,141582707
4684,SOI-USD-STK,273546076
4685,SOLO-USD-STK,289636632
4686,SOLY-USD-STK,204875363
4687,SON-USD-STK,304124
4688,SOND-USD-STK,652932156
4689,SONO-USD-STK,10654809
4690,SONX-USD-STK,139196613
4691,SOPH-USD-STK,237555193
4692,SOUN-USD-STK,28748353
4693,SOVO-USD-STK,1679526994
4694,SOXL-USD-STK,99490887
4695,SOXX-USD-STK,8796823
4696,SP-USD-STK,120285
4697,SPAB-USD-STK,34697686
4698,SPAQ-USD-STK,701465123
4699,SPB-USD-STK,192186
4700,SPBO-USD-STK,129555951
4701,SPCE-USD-STK,25116311
4702,SPD-USD-STK,678889194
4703,SPDN-USD-STK,340852490
4704,SPDW-USD-STK,34074677
4705,SPEM-USD-STK,33377397
4706,SPEU-USD-STK,22891940
4707,SPFR-USD-STK,695254151
4708,SPG-USD-STK,34378
4709,SPGI-USD-STK,21719
4710,SPGM-USD-STK,171650956
4711,SPGS-USD-STK,702768122
4712,SPHB-USD-STK,131732245
4713,SPHD-USD-STK,223160747
4714,SPHQ-USD-STK,25875053
4715,SPHY-USD-STK,209210880
4716,SPIB-USD-STK,53263228
4717,SPIP-USD-STK,34697624
4718,SPIR-USD-STK,224373478
4719,SPKB-USD-STK,703619245
4720,SPLB-USD-STK,53933825
4721,SPLG-USD-STK,25497858
4722,SPLK-USD-STK,13289149
4723,SPLV-USD-STK,131732244
4724,SPMB-USD-STK,52508821
4725,SPMD-USD-STK,25497691
4726,SPNE-USD-STK,275882336
4727,SPNS-USD-STK,370217
4728,SPNT-USD-STK,154059697
4729,SPNV-USD-STK,689873126
4730,SPOT-USD-STK,225595077
4731,SPPI-USD-STK,371481
4732,SPR-USD-STK,27860587
4733,SPRB-USD-STK,417731313
4734,SPRO-USD-STK,240573619
4735,SPRQ-USD-STK,691332909
4736,SPRT-USD-STK,34955
4737,SPRY-USD-STK,585213447
4738,SPSB-USD-STK,83423844
4739,SPSC-USD-STK,34696
4740,SPSM-USD-STK,242649966
4741,SPT-USD-STK,105773546
4742,SPTI-USD-STK,34697694
4743,SPTL-USD-STK,34697697
4744,SPTM-USD-STK,8781442
4745,SPTN-USD-STK,246545
4746,SPTS-USD-STK,143773982
4747,SPWH-USD-STK,23037669
4748,SPWR-USD-STK,11420997
4749,SPXC-USD-STK,274818
4750,SPXL-USD-STK,51234732
4751,SPXS-USD-STK,51234694
4752,SPXU-USD-STK,60517215
4753,SPY-USD-STK,6160262
4754,SPYD-USD-STK,311852401
4755,SPYG-USD-STK,8799255
4756,SPYV-USD-STK,8799262
4757,SPYX-USD-STK,311595315
4758,SQ-USD-STK,83920810
4759,SQQQ-USD-STK,98126590
4760,SQSP-USD-STK,51281658
4761,SQZ-USD-STK,261457741
4762,SR-USD-STK,284847
4763,SRAC-USD-STK,632306150
4764,SRAD-USD-STK,1677875322
4765,SRC-USD-STK,8793945
4766,SRCE-USD-STK,176404
4767,SRCL-USD-STK,34780
4768,SRDX-USD-STK,381362
4769,SRE-USD-STK,120622
4770,SRET-USD-STK,288604218
4771,SRG-USD-STK,290103394
4772,SRI-USD-STK,228755
4773,SRLN-USD-STK,204729388
4774,SRNE-USD-STK,60048201
4775,SRNG-USD-STK,699368883
4776,SRPT-USD-STK,362584
4777,SRRA-USD-STK,10194985
4778,SRRK-USD-STK,548810128
4779,SRTY-USD-STK,98126593
4780,SRVR-USD-STK,554892518
4781,SRZN-USD-STK,401948183
4782,SSB-USD-STK,358763
4783,SSD-USD-STK,334277
4784,SSNC-USD-STK,34709
4785,SSO-USD-STK,27776736
4786,SSP-USD-STK,20119
4787,SSSS-USD-STK,118031230
4788,SST-USD-STK,371762797
4789,SSTI-USD-STK,9495375
4790,SSTK-USD-STK,23442750
4791,SSU-USD-STK,583314535
4792,SSUS-USD-STK,636505094
4793,SSYS-USD-STK,34839
4794,ST-USD-STK,82392972
4795,STAA-USD-STK,305046
4796,STAG-USD-STK,110044279
4797,STAR-USD-STK,344284
4798,STBA-USD-STK,301262
4799,STC-USD-STK,305729
4800,STE-USD-STK,34783
4801,STEL-USD-STK,51660646
4802,STEM-USD-STK,117089994
4803,STEP-USD-STK,34231914
4804,STER-USD-STK,305614922
4805,STET-USD-STK,1758510685
4806,STEW-USD-STK,1540573
4807,STFC-USD-STK,321992
4808,STGW-USD-STK,605942702
4809,STIM-USD-STK,3177427
4810,STIP-USD-STK,116641929
4811,STK-USD-STK,62593704
4812,STKL-USD-STK,305082
4813,STKS-USD-STK,178845148
4814,STL-USD-STK,394712
4815,STLD-USD-STK,34768
4816,STMP-USD-STK,34730
4817,STNE-USD-STK,584499446
4818,STNG-USD-STK,98337595
4819,STOK-USD-STK,251758622
4820,STON-USD-STK,9620336
4821,STOR-USD-STK,129158437
4822,STPC-USD-STK,698814961
4823,STPZ-USD-STK,62176344
4824,STR-USD-STK,645938796
4825,STRA-USD-STK,361761
4826,STRC-USD-STK,38898012
4827,STRE-USD-STK,704751009
4828,STRL-USD-STK,322372
4829,STRO-USD-STK,38768157
4830,STRY-USD-STK,324370617
4831,STT-USD-STK,188785
4832,STTK-USD-STK,378179277
4833,STVN-USD-STK,47845265
4834,STWD-USD-STK,59665769
4835,STWO-USD-STK,685231581
4836,STX-USD-STK,3738520
4837,STXB-USD-STK,558228554
4838,STXS-USD-STK,34778
4839,STZ-USD-STK,258589
4840,SUAC-USD-STK,1685097043
4841,SUB-USD-STK,50171954
4842,SUI-USD-STK,331908
4843,SUM-USD-STK,280274078
4844,SUMO-USD-STK,113903614
4845,SUNL-USD-STK,311552575
4846,SUNW-USD-STK,5302725
4847,SUPN-USD-STK,422832
4848,SURF-USD-STK,281487796
4849,SUSA-USD-STK,22892669
4850,SUSB-USD-STK,428736115
4851,SUSC-USD-STK,428736113
4852,SUSL-USD-STK,607153960
4853,SV-USD-STK,266353241
4854,SVAC-USD-STK,684195562
4855,SVC-USD-STK,340230
4856,SVFA-USD-STK,699123416
4857,SVFB-USD-STK,703616065
4858,SVFC-USD-STK,703616000
4859,SVII-USD-STK,704592524
4860,SVOK-USD-STK,696685106
4861,SVXY-USD-STK,141325429
4862,SWAG-USD-STK,704750840
4863,SWAN-USD-STK,583212239
4864,SWAV-USD-STK,254732700
4865,SWBI-USD-STK,414079
4866,SWBK-USD-STK,698813556
4867,SWCH-USD-STK,11970930
4868,SWI-USD-STK,10004874
4869,SWIM-USD-STK,709936594
4870,SWK-USD-STK,304977
4871,SWKS-USD-STK,1462309
4872,SWM-USD-STK,351162
4873,SWN-USD-STK,304260
4874,SWTX-USD-STK,610391524
4875,SWVL-USD-STK,1769578138
4876,SWX-USD-STK,304227
4877,SXC-USD-STK,42757816
4878,SXI-USD-STK,304857
4879,SXT-USD-STK,311239
4880,SYBT-USD-STK,355245
4881,SYF-USD-STK,260334235
4882,SYK-USD-STK,94614
4883,SYKE-USD-STK,347271
4884,SYLD-USD-STK,223285645
4885,SYM-USD-STK,247089947
4886,SYNA-USD-STK,35013
4887,SYNH-USD-STK,274031831
4888,SYRS-USD-STK,236291486
4889,SYY-USD-STK,189096
4890,T-USD-STK,100231
4891,TA-USD-STK,128540
4892,TACO-USD-STK,247842371
4893,TAIL-USD-STK,419609438
4894,TALK-USD-STK,208242260
4895,TALO-USD-STK,183786013
4896,TALS-USD-STK,611026573
4897,TAN-USD-STK,43532813
4898,TAP-USD-STK,263765
4899,TARO-USD-STK,35111
4900,TARS-USD-STK,650383665
4901,TASK-USD-STK,250281193
4902,TAST-USD-STK,59151858
4903,TAXF-USD-STK,576100619
4904,TBBK-USD-STK,430453
4905,TBCP-USD-STK,701285914
4906,TBF-USD-STK,62124963
4907,TBI-USD-STK,361457
4908,TBIL-USD-STK,1792786900
4909,TBIO-USD-STK,143808159
4910,TBK-USD-STK,40313147
4911,TBLA-USD-STK,574499639
4912,TBLD-USD-STK,682252143
4913,TBPH-USD-STK,240999442
4914,TBT-USD-STK,44311052
4915,TCBI-USD-STK,155031
4916,TCBK-USD-STK,334222
4917,TCBX-USD-STK,270611213
4918,TCDA-USD-STK,254955910
4919,TCMD-USD-STK,6233509
4920,TCPC-USD-STK,66337678
4921,TCRR-USD-STK,316867676
4922,TCRT-USD-STK,11686323
4923,TCS-USD-STK,247574887
4924,TCVA-USD-STK,708155692
